1.000,1.000,0.000,0.000,0.065,0.010
2.000,1.000,0.000,0.000,0.016,-0.013
3.000,1.000,0.000,0.000,0.011,-0.009
4.000,1.000,0.000,0.000,-0.032,0.005
5.000,1.000,0.000,0.000,0.039,0.001
6.000,1.000,0.000,0.000,0.040,-0.015
7.000,1.000,0.000,0.000,0.036,0.002
8.000,1.000,0.000,0.000,0.042,-0.016
9.000,1.000,0.000,0.000,0.038,0.000
10.000,1.000,0.000,0.000,0.016,-0.012
1.000,1.000,180.000,2.000,-0.025,0.013
2.000,1.000,180.000,2.000,0.030,-0.060
3.000,1.000,180.000,2.000,-0.027,0.013
4.000,1.000,180.000,2.000,-0.055,-0.011
5.000,1.000,180.000,2.000,-0.052,-0.009
6.000,1.000,180.000,2.000,-0.056,-0.007
7.000,1.000,180.000,2.000,-0.051,-0.009
8.000,1.000,180.000,2.000,-0.057,-0.013
9.000,1.000,180.000,2.000,-0.030,0.013
10.000,1.000,180.000,2.000,-0.054,-0.014
