1.000,1.000,0.000,0.000,-0.007,0.001
2.000,1.000,0.000,0.000,0.017,0.021
3.000,1.000,0.000,0.000,0.003,0.005
4.000,1.000,0.000,0.000,-0.031,0.066
5.000,1.000,0.000,0.000,0.042,0.025
6.000,1.000,0.000,0.000,-0.010,0.010
7.000,1.000,0.000,0.000,0.014,0.017
8.000,1.000,0.000,0.000,-0.004,0.008
9.000,1.000,0.000,0.000,0.010,0.009
10.000,1.000,0.000,0.000,0.052,0.019
11.000,1.000,0.000,0.000,0.018,0.022
12.000,1.000,0.000,0.000,-0.000,0.005
13.000,1.000,0.000,0.000,0.001,-0.003
14.000,1.000,0.000,0.000,-0.002,0.011
15.000,1.000,0.000,0.000,-0.002,0.014
16.000,1.000,0.000,0.000,0.015,0.028
17.000,1.000,0.000,0.000,0.009,0.012
18.000,1.000,0.000,0.000,-0.008,0.010
19.000,1.000,0.000,0.000,0.004,0.019
20.000,1.000,0.000,0.000,0.015,0.028
21.000,1.000,0.000,0.000,0.007,0.019
22.000,1.000,0.000,0.000,-0.014,0.017
23.000,1.000,0.000,0.000,-0.009,0.001
24.000,1.000,0.000,0.000,-0.015,0.020
25.000,1.000,0.000,0.000,-0.007,0.017
26.000,1.000,0.000,0.000,0.024,-0.034
27.000,1.000,0.000,0.000,0.013,0.023
28.000,1.000,0.000,0.000,-0.005,0.006
29.000,1.000,0.000,0.000,-0.011,-0.002
30.000,1.000,0.000,0.000,0.013,0.023
31.000,1.000,0.000,0.000,-0.011,-0.005
32.000,1.000,0.000,0.000,0.005,0.024
33.000,1.000,0.000,0.000,0.066,-0.051
34.000,1.000,0.000,0.000,-0.012,-0.005
35.000,1.000,0.000,0.000,0.018,0.027
36.000,1.000,0.000,0.000,-0.012,0.016
37.000,1.000,0.000,0.000,0.000,0.027
38.000,1.000,0.000,0.000,-0.012,-0.013
39.000,1.000,0.000,0.000,0.060,-0.055
40.000,1.000,0.000,0.000,0.029,0.034
41.000,1.000,0.000,0.000,0.006,0.030
42.000,1.000,0.000,0.000,-0.010,0.002
43.000,1.000,0.000,0.000,0.060,-0.055
44.000,1.000,0.000,0.000,0.063,-0.041
45.000,1.000,0.000,0.000,-0.005,0.002
46.000,1.000,0.000,0.000,-0.011,0.006
47.000,1.000,0.000,0.000,0.064,-0.038
48.000,1.000,0.000,0.000,0.073,-0.039
49.000,1.000,0.000,0.000,-0.005,0.027
50.000,1.000,0.000,0.000,0.007,0.010
1.000,2.000,0.000,0.000,-0.015,-0.050
2.000,2.000,0.000,0.000,0.007,-0.001
3.000,2.000,0.000,0.000,0.024,-0.023
